Year,Month,Airline,Flights,Passengers,PLF,PaxKm,MarketShare,FlightHours,Date,MonthName
2019,3,TruJet,1073,53946.0,73.238,19170.635,0.23337454065716223,1335.8,2019-03-01,Mar 2019
2019,3,Vistara,3485,490428.0,86.792,579567.694,2.121629207455803,6104.63,2019-03-01,Mar 2019
2019,4,Air India,10377,1344054.0,82.153,1314554.09,6.127625655046042,18942.0,2019-04-01,Apr 2019
2019,4,Air India Express,276,17066.0,64.522,23536.19,0.07780495384040803,417.13,2019-04-01,Apr 2019
2019,4,AirAsia India,4461,677989.0,87.473,742315.96,3.0909939557778268,8049.0,2019-04-01,Apr 2019
2019,4,Alliance Air,2385,134597.0,67.753,56195.0,0.6136360818034337,4257.0,2019-04-01,Apr 2019
2019,4,Blue Dart Aviation,468,0.0,,0.0,0.0,782.666,2019-04-01,Apr 2019
2019,4,Go First,7143,1190386.0,90.832,1142651.091,5.42704369988679,10757.03,2019-04-01,Apr 2019
2019,4,IndiGo,37911,5481088.0,87.771,5399413.0,24.988620580992286,66485.2,2019-04-01,Apr 2019
2019,4,Jet Airways,1086,86256.0,76.318,67994.306,0.3932464607089087,2765.0,2019-04-01,Apr 2019
2019,4,JetLite,127,17053.0,79.091,14638.85,0.07774568603307618,220.0,2019-04-01,Apr 2019
2019,4,SpiceJet,11983,1440598.0,93.738,1317633.332,6.567775746664956,16146.0,2019-04-01,Apr 2019
2019,4,Star Air,148,3956.0,53.552,1790.961,0.01803564967729135,158.0,2019-04-01,Apr 2019
2019,4,Total Domestic,81266,10967168.0,87.489,10680724.081,50.0,136682.409,2019-04-01,Apr 2019
2019,4,TruJet,1146,57496.0,72.6,20760.5,0.2621278346424528,1453.233,2019-04-01,Apr 2019
2019,4,Vistara,3755,516629.0,84.559,579240.801,2.35534369492653,6250.15,2019-04-01,Apr 2019
2019,5,Air India,10757,1429384.0,83.292,1387334.975,5.881392053111037,19769.95,2019-05-01,May 2019
2019,5,Air India Express,291,15861.0,60.977,23121.102,0.06526221040279881,442.96,2019-05-01,May 2019
2019,5,AirAsia India,4860,768200.0,88.527,806091.743,3.1608618644114523,8891.267,2019-05-01,May 2019
2019,5,Alliance Air,2617,152294.0,70.533,64350.0,0.6266340754734154,4703.0,2019-05-01,May 2019
2019,5,Blue Dart Aviation,485,0.0,,0.0,0.0,863.666,2019-05-01,May 2019
2019,5,Go First,8119,1355072.0,93.311,1303857.818,5.575625368825508,12223.9,2019-05-01,May 2019
2019,5,IndiGo,39934,5979551.0,90.91,5871438.0,24.603664048689616,70246.0,2019-05-01,May 2019
2019,5,Jet Airways,0,0.0,0.0,0.0,0.0,0.0,2019-05-01,May 2019
2019,5,JetLite,0,0.0,0.0,0.0,0.0,0.0,2019-05-01,May 2019
2019,5,Pawan Hans,82,237.0,21.93,15.135,0.0009751682659014765,52.0,2019-05-01,May 2019
2019,5,SpiceJet,14773,1802705.0,93.865,1728070.602,7.417471345071397,20854.0,2019-05-01,May 2019
2019,5,Star Air,184,5612.0,62.154,2998.187,0.023091326195101625,201.0,2019-05-01,May 2019
2019,5,Total Domestic,87461,12151749.0,89.884,11838529.314,50.0,146507.009,2019-05-01,May 2019
2019,5,TruJet,1216,64218.0,76.214,22868.0,0.26423356835300005,1548.817,2019-05-01,May 2019
2019,5,Vistara,4143,578615.0,85.646,628383.752,2.3807889712007713,6710.45,2019-05-01,May 2019
2019,6,Air India,10359,1354156.0,81.714,1331384.26,5.647321605439488,19353.95,2019-06-01,Jun 2019
2019,6,Air India Express,287,14298.0,58.011,21996.223,0.05962784517778881,431.93,2019-06-01,Jun 2019
2019,6,AirAsia India,4770,771955.0,90.711,818615.894,3.2193322999174683,8756.15,2019-06-01,Jun 2019
2019,6,Alliance Air,2494,147259.0,70.904,61093.0,0.6141234335596589,4511.0,2019-06-01,Jun 2019
2019,6,Blue Dart Aviation,467,0.0,,0.0,0.0,642.0,2019-06-01,Jun 2019
2019,6,Go First,7889,1330396.0,94.039,1279195.672,5.548233788862046,11980.7,2019-06-01,Jun 2019
2019,6,IndiGo,38698,5778376.0,90.092,5658684.0,24.097923451325403,68381.0,2019-06-01,Jun 2019
2019,6,Jet Airways,0,0.0,0.0,0.0,0.0,0.0,2019-06-01,Jun 2019
2019,6,JetLite,0,0.0,0.0,0.0,0.0,0.0,2019-06-01,Jun 2019
2019,6,Pawan Hans,84,282.0,27.014,22.53,0.001176042267459536,57.0,2019-06-01,Jun 2019
2019,6,SpiceJet,15208,1875606.0,93.697,1818349.0,7.821957209576988,21867.0,2019-06-01,Jun 2019
2019,6,Star Air,202,5473.0,55.819,3179.253,0.022824394786546243,245.0,2019-06-01,Jun 2019
2019,6,Total Domestic,86456,11989365.0,89.345,11705283.461,50.0,144405.883,2019-06-01,Jun 2019
2019,6,TruJet,1178,63765.0,78.007,22619.0,0.2659231744133238,1499.383,2019-06-01,Jun 2019
2019,6,Vistara,4820,647799.0,83.292,690144.629,2.7015567546738297,6680.77,2019-06-01,Jun 2019
2019,7,Air India,10171,1290205.0,78.597,1256187.75,5.4375064270385725,19329.833,2019-07-01,Jul 2019
2019,7,Air India Express,293,12757.0,50.933,19534.966,0.05376375807699635,456.62,2019-07-01,Jul 2019
2019,7,AirAsia India,4835,770996.0,89.548,811080.599,3.249325266311192,8888.833,2019-07-01,Jul 2019
2019,7,Alliance Air,2469,135724.0,66.618,56763.0,0.5720022184872817,4463.0,2019-07-01,Jul 2019
2019,7,Blue Dart Aviation,517,0.0,,0.0,0.0,619.083,2019-07-01,Jul 2019
2019,7,Go First,8192,1325734.0,90.375,1269121.517,5.587241675193907,12591.683,2019-07-01,Jul 2019
2019,7,IndiGo,39883,5693448.0,86.161,5430427.0,23.994760593866793,70628.55,2019-07-01,Jul 2019
2019,7,Pawan Hans,40,98.0,19.232,6.85,0.00041301624923929147,25.283,2019-07-01,Jul 2019
2019,7,SpiceJet,15005,1847629.0,92.405,1788800.51,7.786742852711663,21954.0,2019-07-01,Jul 2019
2019,7,Star Air,194,4875.0,50.903,2818.623,0.02054545117389333,210.0,2019-07-01,Jul 2019
2019,7,Total Domestic,88200,11863940.0,86.313,11405957.149,50.0,147856.737,2019-07-01,Jul 2019
2019,7,TruJet,1308,67970.0,75.021,25406.0,0.28645627000810864,1748.383,2019-07-01,Jul 2019
2019,7,Vistara,5293,714504.0,82.426,745810.334,3.011242470882354,6941.467,2019-07-01,Jul 2019
2019,8,Air India,10302,1329262.0,79.496,1286024.847,5.653195122590189,19569.0,2019-08-01,Aug 2019
2019,8,Air India Express,298,14903.0,59.278,22263.227,0.06338070817638779,456.68,2019-08-01,Aug 2019
2019,8,AirAsia India,4897,762998.0,87.833,798989.626,3.2449408560133888,9030.317,2019-08-01,Aug 2019
2019,8,Alliance Air,2603,134431.0,63.785,56175.0,0.571719249873179,4532.0,2019-08-01,Aug 2019
2019,8,Blue Dart Aviation,488,0.0,,0.0,0.0,612.333,2019-08-01,Aug 2019
2019,8,Go First,8868,1390927.0,87.507,1311612.309,5.91544912310666,13423.65,2019-08-01,Aug 2019
2019,8,IndiGo,39636,5540693.0,84.319,5278012.0,23.563916401258446,70725.233,2019-08-01,Aug 2019
2019,8,Pawan Hans,76,156.0,14.426,10.4,0.0006634496729193113,49.5,2019-08-01,Aug 2019
2019,8,SpiceJet,14603,1833644.0,92.437,1782977.086,7.798272513143958,21459.0,2019-08-01,Aug 2019
2019,8,Star Air,168,4232.0,53.063,2540.052,0.017998198819195673,201.0,2019-08-01,Aug 2019
2019,8,Total Domestic,88215,11756732.0,85.112,11291303.497,50.0,149885.1,2019-08-01,Aug 2019
2019,8,TruJet,1141,61277.0,77.8,22471.0,0.2606038820992092,1483.167,2019-08-01,Aug 2019
2019,8,Vistara,5135,684209.0,81.837,730227.95,2.909860495246468,8343.22,2019-08-01,Aug 2019
2019,9,Air Heritage,63,520.0,91.711,236.6,0.002263217604281451,48.0,2019-09-01,Sep 2019
2019,9,Air India,10344,1301642.0,78.14,1257937.174,5.6651905555233,19591.1,2019-09-01,Sep 2019
2019,9,Air India Express,286,13572.0,54.605,19985.596,0.05906997947174586,436.99,2019-09-01,Sep 2019
2019,9,AirAsia India,4827,725467.0,84.731,766363.992,3.1574801648562523,8916.817,2019-09-01,Sep 2019
2019,9,Alliance Air,2667,135642.0,62.731,55415.0,0.5903603120768164,4610.0,2019-09-01,Sep 2019
2019,9,Blue Dart Aviation,445,0.0,,0.0,0.0,595.03,2019-09-01,Sep 2019
2019,9,Go First,8494,1326836.0,86.698,1249974.988,5.774843448450736,12882.35,2019-09-01,Sep 2019
2019,9,IndiGo,39058,5559031.0,86.456,5287003.0,24.19480158066599,68815.41,2019-09-01,Sep 2019
2019,9,Pawan Hans,70,175.0,17.874,11.5,0.0007616597706716421,45.16,2019-09-01,Sep 2019
2019,9,SpiceJet,13543,1700367.0,93.03,1653697.899,7.4005779387293025,19047.0,2019-09-01,Sep 2019
2019,9,Star Air,183,4653.0,51.026,2560.528,0.020251445216772287,219.0,2019-09-01,Sep 2019
2019,9,Total Domestic,86221,11488069.0,85.501,11024517.007,50.0,143535.897,2019-09-01,Sep 2019
2019,9,TruJet,1186,55773.0,68.497,20154.0,0.2427431450838257,1532.77,2019-09-01,Sep 2019
2019,9,Vistara,5055,664391.0,80.325,711176.73,2.8916565525503026,6796.27,2019-09-01,Sep 2019
2019,10,Air Heritage,113,991.0,97.435,453.468,0.004034934142220232,91.0,2019-10-01,Oct 2019
2019,10,Air India,11262,1352701.0,74.77,1298576.881,5.507628102033753,21297.283,2019-10-01,Oct 2019
2019,10,Air India Express,220,14043.0,59.696,21771.7,0.05717717473178478,196.08,2019-10-01,Oct 2019
2019,10,AirAsia India,5415,803242.0,83.042,860720.367,3.270462734879176,10227.383,2019-10-01,Oct 2019
2019,10,Alliance Air,2700,145086.0,65.981,58309.0,0.5907290161030924,4667.0,2019-10-01,Oct 2019
2019,10,Blue Dart Aviation,454,0.0,,0.0,0.0,634.35,2019-10-01,Oct 2019
2019,10,Go First,9186,1378207.0,83.11,1289128.0,5.611477779361169,13812.32,2019-10-01,Oct 2019
2019,10,IndiGo,41763,5842318.0,85.123,5611952.0,23.787455467111826,74078.5,2019-10-01,Oct 2019
2019,10,Pawan Hans,102,322.0,22.973,23.8,0.0013110482278455243,70.0,2019-10-01,Oct 2019
2019,10,SpiceJet,16098,2004583.0,90.026,1985372.914,8.161816738258585,23727.0,2019-10-01,Oct 2019
2019,10,Star Air,209,6232.0,59.506,3376.393,0.025374076260662445,208.0,2019-10-01,Oct 2019
2019,10,Total Domestic,93950,12280250.0,83.559,11871150.641,50.0,160082.617,2019-10-01,Oct 2019
2019,10,TruJet,1246,63810.0,73.507,22807.0,0.25980741434417054,1592.31,2019-10-01,Oct 2019
2019,10,Vistara,5182,668715.0,77.912,718659.118,2.7227255145457137,9229.39,2019-10-01,Oct 2019
2019,11,Air Heritage,30,238.0,88.154,109.17,0.0009217564339954617,31.0,2019-11-01,Nov 2019
2019,11,Air India,10449,1377244.0,81.821,1331702.494,5.333964362107755,19997.0,2019-11-01,Nov 2019
2019,11,Air India Express,286,16085.0,66.027,24318.41,0.062296017818558834,433.19,2019-11-01,Nov 2019
2019,11,AirAsia India,5682,877973.0,87.191,916091.382,3.4003246286735194,10306.117,2019-11-01,Nov 2019
2019,11,Alliance Air,2507,134676.0,65.909,54529.0,0.5215902080032471,4410.0,2019-11-01,Nov 2019
2019,11,Blue Dart Aviation,454,0.0,,0.0,0.0,621.25,2019-11-01,Nov 2019
2019,11,Go First,8561,1422119.0,92.659,1352293.297,5.507761925030218,13052.2,2019-11-01,Nov 2019
2019,11,IndiGo,40949,6151347.0,91.417,5863493.0,23.82371292012051,73478.43,2019-11-01,Nov 2019
2019,11,Pawan Hans,98,329.0,25.049,24.5,0.0012741927175819617,66.66,2019-11-01,Nov 2019
2019,11,SpiceJet,16148,2080133.0,92.782,2118378.237,8.056201581160847,23558.0,2019-11-01,Nov 2019
2019,11,Star Air,235,8562.0,75.426,6001.917,0.03315999406667707,208.0,2019-11-01,Nov 2019
2019,11,Total Domestic,92388,12910135.0,89.561,12506421.33,50.0,157833.317,2019-11-01,Nov 2019
2019,11,TruJet,1493,81116.0,77.249,30311.0,0.31415628109233557,2025.19,2019-11-01,Nov 2019
2019,11,Vistara,5496,760313.0,84.093,809168.923,2.9446361327747543,9646.28,2019-11-01,Nov 2019
2019,12,Air Heritage,127,1112.0,97.287,509.81,0.004283378457749556,108.15,2019-12-01,Dec 2019
2019,12,Air India,10377,1349814.0,79.351,1315463.7,5.199428246015072,20023.467,2019-12-01,Dec 2019
2019,12,Air India Express,294,17955.0,73.918,27961.69,0.06916192464828531,451.9,2019-12-01,Dec 2019
2019,12,AirAsia India,6120,911052.0,84.34,958409.291,3.5093349916273815,11361.767,2019-12-01,Dec 2019
2019,12,Alliance Air,2690,145520.0,66.121,58192.0,0.5605370801903916,4690.0,2019-12-01,Dec 2019
2019,12,Blue Dart Aviation,487,0.0,,0.0,0.0,673.05,2019-12-01,Dec 2019
2019,12,Go First,8267,1332368.0,89.668,1262740.787,5.132226968520558,12686.07,2019-12-01,Dec 2019
2019,12,IndiGo,42086,6188457.0,90.102,5890402.0,23.837682914127196,75301.0,2019-12-01,Dec 2019
2019,12,Pawan Hans,78,290.0,27.882,20.8,0.0011170681229742548,51.167,2019-12-01,Dec 2019
2019,12,SpiceJet,16639,2144156.0,92.747,2201985.855,8.259201097530987,25364.0,2019-12-01,Dec 2019
2019,12,Star Air,263,10705.0,82.218,7136.5,0.041235221573928955,320.0,2019-12-01,Dec 2019
2019,12,Total Domestic,94910,12980408.0,87.914,12597794.208,50.0,163616.02,2019-12-01,Dec 2019
2019,12,TruJet,1568,87087.0,77.732,31972.09,0.3354555573291687,2094.7,2019-12-01,Dec 2019
2019,12,Vistara,5914,791892.0,81.108,842999.685,3.050335551856305,10490.75,2019-12-01,Dec 2019
2020,1,Air Deccan,120,465.0,24.703,141.052,0.001823874016667149,112.11,2020-01-01,Jan 2020
2020,1,Air Heritage,100,792.0,88.029,363.44,0.0031064692929040475,98.0,2020-01-01,Jan 2020
2020,1,Air India,10454,1285138.0,76.542,1246625.631,5.040709260282982,20091.433,2020-01-01,Jan 2020
2020,1,Air India Express,293,15335.0,65.475,24825.521,0.060148619452883294,448.96,2020-01-01,Jan 2020
2020,1,AirAsia India,6303,882765.0,79.305,936059.89,3.4624777340283353,11761.433,2020-01-01,Jan 2020
2020,1,Alliance Air,2684,142268.0,64.443,57617.0,0.5580191582864559,4627.0,2020-01-01,Jan 2020
2020,1,Blue Dart Aviation,477,0.0,,0.0,,656.15,2020-01-01,Jan 2020
2020,1,Go First,7846,1247479.0,88.69,1191784.32,4.892998998791223,14916.0,2020-01-01,Jan 2020
2020,1,IndiGo,42555,6119924.0,87.79,5789000.0,24.00423734962943,75909.41,2020-01-01,Jan 2020
2020,1,Pawan Hans,74,278.0,26.765,19.137,0.0010904021002870268,49.0,2020-01-01,Jan 2020
2020,1,SpiceJet,16693,2124455.0,91.494,2170814.842,8.33277048188948,25406.85,2020-01-01,Jan 2020
2020,1,Star Air,278,10921.0,79.736,7601.703,0.0428355443785418,349.0,2020-01-01,Jan 2020
2020,1,Total Domestic,95487,12747591.0,85.961,12342405.013,50.0,167217.917,2020-01-01,Jan 2020
2020,1,TruJet,1558,86826.0,79.152,32127.448,0.340558463163746,2041.1,2020-01-01,Jan 2020
2020,1,Vistara,6052,830945.0,83.515,885425.029,3.259223644687063,10751.47,2020-01-01,Jan 2020
2020,2,Air Heritage,80,692.0,96.11,317.522,0.002805898712733144,69.2,2020-02-01,Feb 2020
2020,2,Air India,9921,1283574.0,80.92,1254070.047,5.204593402164353,18985.0,2020-02-01,Feb 2020
2020,2,Air India Express,275,15345.0,70.072,24892.086,0.06222039847816488,420.01,2020-02-01,Feb 2020
2020,2,AirAsia India,6096,896653.0,83.61,942780.972,3.6357189284224156,11285.683,2020-02-01,Feb 2020
2020,2,Alliance Air,2735,145354.0,65.112,58381.0,0.5893765917494413,4683.0,2020-02-01,Feb 2020
2020,2,Blue Dart Aviation,452,0.0,,0.0,,627.1,2020-02-01,Feb 2020
2020,2,Go First,7639,1231507.0,90.517,1158190.743,4.993473852632739,14245.01,2020-02-01,Feb 2020
2020,2,IndiGo,41162,5931189.0,88.317,5615979.0,24.049588988550553,73172.2,2020-02-01,Feb 2020
2020,2,Pawan Hans,94,324.0,25.89,24.0,0.0013137444839964431,63.33,2020-02-01,Feb 2020
2020,2,SpiceJet,14907,1890633.0,93.025,1884852.114,7.6660761574433565,22321.817,2020-02-01,Feb 2020
2020,2,Star Air,278,11622.0,80.657,8473.734,0.047124501212983526,380.4,2020-02-01,Feb 2020
2020,2,Total Domestic,90959,12331165.0,87.744,11864098.131,50.0,158679.22,2020-02-01,Feb 2020
2020,2,TruJet,1554,90489.0,83.381,33831.0,0.36691180435911774,2016.95,2020-02-01,Feb 2020
2020,2,Vistara,5766,833783.0,87.992,882305.913,3.3807957317901436,10409.52,2020-02-01,Feb 2020
2020,3,Air Heritage,49,406.0,92.088,186.237,0.002624218616284427,43.0,2020-03-01,Mar 2020
2020,3,Air India,7495,722474.0,62.444,722481.532,4.669777636900186,14102.067,2020-03-01,Mar 2020
2020,3,Air India Express,200,10072.0,57.093,15576.903,0.06510130518033683,313.25,2020-03-01,Mar 2020
2020,3,AirAsia India,4911,591780.0,69.115,631541.269,3.8250248589773355,9127.2,2020-03-01,Mar 2020
2020,3,Alliance Air,1987,82612.0,51.406,33510.0,0.5339703160800224,3345.0,2020-03-01,Mar 2020
2020,3,Blue Dart Aviation,354,0.0,,0.0,,496.15,2020-03-01,Mar 2020
2020,3,Go First,5453,767558.0,78.924,729052.525,4.961182247975474,10113.0,2020-03-01,Mar 2020
2020,3,IndiGo,32233,3793464.0,73.426,3660382.0,24.519406032031497,56567.0,2020-03-01,Mar 2020
2020,3,Pawan Hans,60,183.0,23.32,13.6,0.0011828374551232763,38.33,2020-03-01,Mar 2020
2020,3,SpiceJet,10999,1245208.0,83.678,1246162.788,8.048517277700244,16232.25,2020-03-01,Mar 2020
2020,3,Star Air,253,8033.0,68.521,6421.409,0.05192203976505616,330.0,2020-03-01,Mar 2020
2020,3,Total Domestic,69310,7735665.0,73.092,7554543.337,50.00018744418687,119352.597,2020-03-01,Mar 2020
2020,3,TruJet,1134,56626.0,70.85,21036.0,0.36600739745251715,1418.0,2020-03-01,Mar 2020
2020,3,Vistara,4182,457191.0,66.425,488179.074,2.955096387679048,7227.35,2020-03-01,Mar 2020
2020,4,Blue Dart Aviation,188,0.0,,0.0,,261.25,2020-04-01,Apr 2020
2020,4,Total Domestic,188,0.0,,0.0,,261.25,2020-04-01,Apr 2020
2020,5,Air India,457,41595.0,50.139,39002.038,7.469910242549845,832.0,2020-05-01,May 2020
2020,5,Air India Express,29,332.0,14.552,624.0,0.05962279602179465,46.21,2020-05-01,May 2020
2020,5,AirAsia India,267,21941.0,45.999,25328.698,3.9403125527536034,514.517,2020-05-01,May 2020
2020,5,Alliance Air,212,3772.0,23.188,1548.0,0.6774011644403898,281.0,2020-05-01,May 2020
2020,5,Blue Dart Aviation,285,0.0,,0.0,,418.1,2020-05-01,May 2020
2020,5,IndiGo,1575,142254.0,52.562,141383.0,25.546931401458963,2714.58,2020-05-01,May 2020
2020,5,SpiceJet,618,48156.0,57.171,48598.377,8.64817881092031,891.83,2020-05-01,May 2020
2020,5,Star Air,22,403.0,37.482,256.0,0.07237345420717844,26.0,2020-05-01,May 2020
2020,5,Total Domestic,3813,278417.0,50.799,276192.786,50.0,6210.657,2020-05-01,May 2020
2020,5,TruJet,92,1548.0,22.7,506.32,0.27800026578836784,108.22,2020-05-01,May 2020
2020,5,Vistara,256,18416.0,44.085,18946.353,3.3072693118595486,378.2,2020-05-01,May 2020
2020,6,Air India,2211,197747.0,52.081,184473.0,5.1091725960235435,4151.0,2020-06-01,Jun 2020
2020,6,Air India Express,67,3244.0,31.409,5217.326,0.08381495497529862,162.9,2020-06-01,Jun 2020
2020,6,AirAsia India,1373,139934.0,56.54,161108.0,3.615462980737804,2681.0,2020-06-01,Jun 2020
2020,6,Alliance Air,1422,36092.0,33.289,14295.0,0.9325059663897897,2200.0,2020-06-01,Jun 2020
2020,6,Blue Dart Aviation,460,0.0,,0.0,,580.0,2020-06-01,Jun 2020
2020,6,IndiGo,10341,1046836.0,60.681,1038263.0,27.047013627164517,17810.33,2020-06-01,Jun 2020
2020,6,Pawan Hans,28,11.0,4.226,1.11,0.0002842060742072395,18.33,2020-06-01,Jun 2020
2020,6,SpiceJet,3457,334104.0,68.016,362216.0,8.632216928812321,5251.33,2020-06-01,Jun 2020
2020,6,Star Air,217,5952.0,56.32,3645.7,0.15378132306195358,248.0,2020-06-01,Jun 2020
2020,6,Total Domestic,22367,1979472.0,59.478,1999995.136,51.14345146574115,36004.4,2020-06-01,Jun 2020
2020,6,TruJet,781,15125.0,27.506,5337.0,0.39078335203495423,925.37,2020-06-01,Jun 2020
2020,6,Vistara,1179,111914.0,56.597,130240.0,2.891512598984454,1976.14,2020-06-01,Jun 2020
2020,7,Air India,2260,142583.0,41.129,142506.476,3.4628763807315797,4147.167,2020-07-01,Jul 2020
2020,7,Air India Express,53,1732.0,19.004,2729.504,0.04206463527508256,135.77,2020-07-01,Jul 2020
2020,7,AirAsia India,1301,129780.0,56.15,149745.203,3.1519332367206783,2490.3,2020-07-01,Jul 2020
2020,7,Alliance Air,1540,41967.0,33.664,16366.0,1.0192416562294397,2504.0,2020-07-01,Jul 2020
2020,7,Blue Dart Aviation,478,0.0,,0.0,,612.66,2020-07-01,Jul 2020
2020,7,Go First,833,79358.0,50.461,82736.712,1.9273471860046199,1343.0,2020-07-01,Jul 2020
2020,7,IndiGo,13094,1272240.0,60.185,1240088.0,30.89856326926734,22743.5,2020-07-01,Jul 2020
2020,7,Pawan Hans,34,18.0,4.827,1.508,0.0004371613365770704,22.0,2020-07-01,Jul 2020
2020,7,SpiceJet,3548,331197.0,70.04,342586.692,8.043695732795333,5064.583,2020-07-01,Jul 2020
2020,7,Star Air,216,5651.0,54.959,3568.897,0.13724437294427916,247.0,2020-07-01,Jul 2020
2020,7,Total Domestic,24770,2102854.0,57.961,2084440.595,51.07147029257993,39807.35,2020-07-01,Jul 2020
2020,7,TruJet,420,10093.0,33.489,3525.0,0.2451260761151318,497.37,2020-07-01,Jul 2020
2020,8,Air India,2589,224999.0,59.657,251564.875,3.9806655560855266,4926.883,2020-08-01,Aug 2020
2020,8,Air India Express,29,1361.0,13.857,1990.216,0.02407871066908032,65.63,2020-08-01,Aug 2020
2020,8,AirAsia India,1719,192401.0,64.435,201318.137,3.4039441671136825,3206.517,2020-08-01,Aug 2020
2020,8,Alliance Air,1229,45544.0,41.557,18673.0,0.8057610570996281,2371.0,2020-08-01,Aug 2020
2020,8,Blue Dart Aviation,456,0.0,,0.0,,609.0,2020-08-01,Aug 2020
2020,8,Go First,1216,132779.0,61.04,139257.664,2.3491161821673883,1856.0,2020-08-01,Aug 2020
2020,8,IndiGo,15897,1681787.0,65.615,1633951.0,29.754050389434667,27875.0,2020-08-01,Aug 2020
2020,8,Pawan Hans,36,11.0,3.683,1.102,0.0001946111810138747,21.67,2020-08-01,Aug 2020
2020,8,SpiceJet,3937,390885.0,76.05,406988.875,6.9155083173280385,5525.133,2020-08-01,Aug 2020
2020,8,Star Air,230,7339.0,65.63,4761.059,0.12984104158734788,274.0,2020-08-01,Aug 2020
2020,8,Total Domestic,28834,2826148.0,65.702,2818761.814,50.0,48992.913,2020-08-01,Aug 2020
2020,8,TruJet,214,7394.0,48.535,2554.108,0.13081409749241724,257.0,2020-08-01,Aug 2020
2020,8,Vistara,1282,141648.0,68.345,157701.778,2.5060258698412117,2005.08,2020-08-01,Aug 2020
2020,9,Air India,3519,318320.0,58.054,358675.638,4.039914846027108,6869.067,2020-09-01,Sep 2020
2020,9,Air India Express,26,999.0,21.174,1579.158,0.012678672188932776,70.02,2020-09-01,Sep 2020
2020,9,AirAsia India,2239,234679.0,58.381,251896.237,2.978396507133689,4373.433,2020-09-01,Sep 2020
2020,9,Alliance Air,1260,49709.0,41.775,20300.0,0.6308749908304898,2548.0,2020-09-01,Sep 2020
2020,9,Blue Dart Aviation,491,0.0,,0.0,,664.58,2020-09-01,Sep 2020
2020,9,Go First,2548,263659.0,57.637,273752.763,3.3461922228847114,4989.55,2020-09-01,Sep 2020
2020,9,IndiGo,21063,2265539.0,65.392,2233475.0,28.752779091333906,37320.05,2020-09-01,Sep 2020
2020,9,Pawan Hans,44,45.0,9.92,3.769,0.0005711113598618367,27.5,2020-09-01,Sep 2020
2020,9,SpiceJet,5410,529758.0,73.0,560602.198,6.723351372837487,8035.617,2020-09-01,Sep 2020
2020,9,Star Air,240,8463.0,73.788,5923.93,0.10740700974468276,298.0,2020-09-01,Sep 2020
2020,9,Total Domestic,39628,3939687.0,64.338,4004630.932,50.0,69573.957,2020-09-01,Sep 2020
2020,9,TruJet,414,10075.0,35.641,3773.0,0.127865487791289,514.9,2020-09-01,Sep 2020
2020,9,Vistara,2374,258441.0,66.669,294649.239,3.279968687867843,3863.24,2020-09-01,Sep 2020
2020,10,Air India,4518,426369.0,62.285,471208.851,4.046247876134816,8688.667,2020-10-01,Oct 2020
2020,10,Air India Express,38,1786.0,27.449,3096.958,0.016949165410188784,102.7,2020-10-01,Oct 2020
2020,10,AirAsia India,3311,373616.0,62.974,409868.282,3.5456211555952364,6580.317,2020-10-01,Oct 2020
2020,10,Alliance Air,1386,63236.0,46.549,25317.0,0.600110539685721,2874.0,2020-10-01,Oct 2020
2020,10,Blue Dart Aviation,471,0.0,,0.0,,629.33,2020-10-01,Oct 2020
2020,10,Go First,3425,395061.0,61.79,408108.549,3.7491345107024587,6800.52,2020-10-01,Oct 2020
2020,10,IndiGo,24853,2926835.0,68.18,2820750.0,27.775705791338122,43914.95,2020-10-01,Oct 2020
2020,10,Pawan Hans,70,172.0,21.912,14.679,0.0016322824471178446,46.33,2020-10-01,Oct 2020
2020,10,SpiceJet,6837,704498.0,73.999,732301.642,6.685696043195508,10229.67,2020-10-01,Oct 2020
2020,10,Star Air,246,8804.0,73.818,6226.743,0.08355008525828782,309.0,2020-10-01,Oct 2020
2020,10,Total Domestic,49150,5268696.0,66.887,5262536.299,50.0,86314.683,2020-10-01,Oct 2020
2020,10,TruJet,902,28865.0,45.171,10836.296,0.2739292606747476,1094.87,2020-10-01,Oct 2020
2020,10,Vistara,3093,339454.0,65.195,374807.299,3.221423289557795,5044.33,2020-10-01,Oct 2020
2020,11,Air India,5081,558588.0,69.758,613972.451,4.403469939483703,9988.3,2020-11-01,Nov 2020
2020,11,Air India Express,66,3990.0,34.467,6851.065,0.031454032414838795,182.08,2020-11-01,Nov 2020
2020,11,AirAsia India,3541,421272.0,66.269,458360.802,3.3209782314446037,6999.817,2020-11-01,Nov 2020
2020,11,Alliance Air,1600,82656.0,57.111,33735.0,0.6515951136042395,3096.0,2020-11-01,Nov 2020
2020,11,Blue Dart Aviation,447,0.0,,0.0,,600.05,2020-11-01,Nov 2020
2020,11,Go First,4428,577339.0,70.757,587011.683,4.5512881254011575,8796.92,2020-11-01,Nov 2020
2020,11,IndiGo,26786,3423059.0,73.973,3280792.0,26.98471397090368,47267.58,2020-11-01,Nov 2020
2020,11,Pawan Hans,70,163.0,19.796,13.0,0.0012849642314833895,45.83,2020-11-01,Nov 2020
2020,11,SpiceJet,7813,839523.0,77.748,871555.893,6.6181412669179736,11695.917,2020-11-01,Nov 2020
2020,11,Star Air,294,10653.0,75.596,8080.772,0.08397990158277636,397.0,2020-11-01,Nov 2020
