Year,Month,City1,City2,PaxToCity2,PaxFromCity2,FreightToCity2,FreightFromCity2,MailToCity2,MailFromCity2,TotalPax,TotalFreight,Route,Date
2018,6,GUWAHATI,LILABARI,139.0,195.0,0.0,0.0,0.0,0.0,334.0,0.0,GUWAHATI ↔ LILABARI,2018-06-01
2018,7,GUWAHATI,LILABARI,23.0,228.0,0.0,0.0,0.0,0.0,251.0,0.0,GUWAHATI ↔ LILABARI,2018-07-01
2018,8,GUWAHATI,LILABARI,167.0,242.0,0.0,0.0,0.0,0.0,409.0,0.0,GUWAHATI ↔ LILABARI,2018-08-01
2018,9,GUWAHATI,LILABARI,175.0,236.0,0.0,0.0,0.0,0.0,411.0,0.0,GUWAHATI ↔ LILABARI,2018-09-01
2018,11,GUWAHATI,LILABARI,0.0,460.0,0.0,0.0,0.0,0.0,460.0,0.0,GUWAHATI ↔ LILABARI,2018-11-01
2018,12,GUWAHATI,LILABARI,0.0,498.0,0.0,0.0,0.0,0.0,498.0,0.0,GUWAHATI ↔ LILABARI,2018-12-01
2019,1,GUWAHATI,LILABARI,125.0,273.0,0.0,0.0,0.0,0.0,398.0,0.0,GUWAHATI ↔ LILABARI,2019-01-01
2019,2,GUWAHATI,LILABARI,0.0,542.0,0.0,0.0,0.0,0.0,542.0,0.0,GUWAHATI ↔ LILABARI,2019-02-01
2019,3,GUWAHATI,LILABARI,190.0,214.0,0.0,0.0,0.0,0.0,404.0,0.0,GUWAHATI ↔ LILABARI,2019-03-01
2019,4,GUWAHATI,LILABARI,799.0,870.0,0.0,0.0,0.0,0.0,1669.0,0.0,GUWAHATI ↔ LILABARI,2019-04-01
2019,5,GUWAHATI,LILABARI,877.0,779.0,0.0,0.0,0.0,0.0,1656.0,0.0,GUWAHATI ↔ LILABARI,2019-05-01
2019,6,GUWAHATI,LILABARI,873.0,953.0,0.0,0.0,0.0,0.0,1826.0,0.0,GUWAHATI ↔ LILABARI,2019-06-01
2019,7,GUWAHATI,LILABARI,212.0,453.0,0.0,0.0,0.0,0.0,665.0,0.0,GUWAHATI ↔ LILABARI,2019-07-01
2019,8,GUWAHATI,LILABARI,39.0,128.0,0.0,0.0,0.0,0.0,167.0,0.0,GUWAHATI ↔ LILABARI,2019-08-01
2020,1,GUWAHATI,LILABARI,0.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,GUWAHATI ↔ LILABARI,2020-01-01
2021,6,GUWAHATI,LILABARI,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,GUWAHATI ↔ LILABARI,2021-06-01
2021,11,GUWAHATI,LILABARI,803.0,797.0,0.0,0.0,0.0,0.0,1600.0,0.0,GUWAHATI ↔ LILABARI,2021-11-01
2021,12,GUWAHATI,LILABARI,727.0,819.0,0.0,0.0,0.0,0.0,1546.0,0.0,GUWAHATI ↔ LILABARI,2021-12-01
2022,1,GUWAHATI,LILABARI,629.0,682.0,0.0,0.0,0.0,0.0,1311.0,0.0,GUWAHATI ↔ LILABARI,2022-01-01
2022,2,GUWAHATI,LILABARI,637.0,681.0,0.0,0.0,0.0,0.0,1318.0,0.0,GUWAHATI ↔ LILABARI,2022-02-01
2022,3,GUWAHATI,LILABARI,633.0,703.0,0.0,0.0,0.0,0.0,1336.0,0.0,GUWAHATI ↔ LILABARI,2022-03-01
2022,4,GUWAHATI,LILABARI,371.0,396.0,0.0,0.0,0.0,0.0,767.0,0.0,GUWAHATI ↔ LILABARI,2022-04-01
2022,5,GUWAHATI,LILABARI,107.0,101.0,0.0,0.0,0.0,0.0,208.0,0.0,GUWAHATI ↔ LILABARI,2022-05-01
2022,10,GUWAHATI,LILABARI,4.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,GUWAHATI ↔ LILABARI,2022-10-01
2022,11,GUWAHATI,LILABARI,162.0,221.0,0.0,0.0,0.0,0.0,383.0,0.0,GUWAHATI ↔ LILABARI,2022-11-01
2022,12,GUWAHATI,LILABARI,252.0,269.0,0.5,0.0,0.0,0.0,521.0,0.5,GUWAHATI ↔ LILABARI,2022-12-01
2023,2,GUWAHATI,LILABARI,182.0,144.0,0.0,0.0,0.0,0.0,326.0,0.0,GUWAHATI ↔ LILABARI,2023-02-01
2023,3,GUWAHATI,LILABARI,169.0,185.0,0.0,0.0,0.0,0.0,354.0,0.0,GUWAHATI ↔ LILABARI,2023-03-01
2023,5,GUWAHATI,LILABARI,8.0,97.0,0.0,0.0,0.0,0.0,105.0,0.0,GUWAHATI ↔ LILABARI,2023-05-01
2023,6,GUWAHATI,LILABARI,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,GUWAHATI ↔ LILABARI,2023-06-01
2023,10,GUWAHATI,LILABARI,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,GUWAHATI ↔ LILABARI,2023-10-01
2024,1,GUWAHATI,LILABARI,162.0,227.0,0.0,0.0,0.0,0.0,389.0,0.0,GUWAHATI ↔ LILABARI,2024-01-01
2024,2,GUWAHATI,LILABARI,107.0,182.0,0.0,0.0,0.0,0.0,289.0,0.0,GUWAHATI ↔ LILABARI,2024-02-01
2024,3,GUWAHATI,LILABARI,165.0,198.0,0.0,0.0,0.0,0.0,363.0,0.0,GUWAHATI ↔ LILABARI,2024-03-01
2024,4,GUWAHATI,LILABARI,0.0,41.0,0.0,0.0,0.0,0.0,41.0,0.0,GUWAHATI ↔ LILABARI,2024-04-01
2024,10,GUWAHATI,LILABARI,0.0,51.0,0.0,0.0,0.0,0.0,51.0,0.0,GUWAHATI ↔ LILABARI,2024-10-01
2016,11,GUWAHATI,LUCKNOW,543.0,558.0,0.0,0.0,,,1101.0,0.0,GUWAHATI ↔ LUCKNOW,2016-11-01
2016,12,GUWAHATI,LUCKNOW,709.0,1116.0,0.0,0.0,,,1825.0,0.0,GUWAHATI ↔ LUCKNOW,2016-12-01
2017,1,GUWAHATI,LUCKNOW,1097.0,1161.0,0.0,0.0,,,2258.0,0.0,GUWAHATI ↔ LUCKNOW,2017-01-01
2017,2,GUWAHATI,LUCKNOW,1140.0,1342.0,0.0,0.0,,,2482.0,0.0,GUWAHATI ↔ LUCKNOW,2017-02-01
2017,3,GUWAHATI,LUCKNOW,1019.0,1074.0,0.0,0.0,,,2093.0,0.0,GUWAHATI ↔ LUCKNOW,2017-03-01
2017,4,GUWAHATI,LUCKNOW,730.0,1221.0,0.0,0.0,,,1951.0,0.0,GUWAHATI ↔ LUCKNOW,2017-04-01
2017,5,GUWAHATI,LUCKNOW,777.0,1304.0,0.0,0.0,,,2081.0,0.0,GUWAHATI ↔ LUCKNOW,2017-05-01
2017,6,GUWAHATI,LUCKNOW,997.0,1501.0,0.0,0.0,,,2498.0,0.0,GUWAHATI ↔ LUCKNOW,2017-06-01
2017,7,GUWAHATI,LUCKNOW,667.0,831.0,0.0,0.0,,,1498.0,0.0,GUWAHATI ↔ LUCKNOW,2017-07-01
2017,8,GUWAHATI,LUCKNOW,742.0,993.0,0.0,0.0,,,1735.0,0.0,GUWAHATI ↔ LUCKNOW,2017-08-01
2017,9,GUWAHATI,LUCKNOW,717.0,824.0,0.0,0.0,,,1541.0,0.0,GUWAHATI ↔ LUCKNOW,2017-09-01
2017,10,GUWAHATI,LUCKNOW,469.0,836.0,0.0,0.0,,,1305.0,0.0,GUWAHATI ↔ LUCKNOW,2017-10-01
2017,11,GUWAHATI,LUCKNOW,690.0,906.0,0.0,0.0,,,1596.0,0.0,GUWAHATI ↔ LUCKNOW,2017-11-01
2017,12,GUWAHATI,LUCKNOW,817.0,987.0,0.0,0.0,,,1804.0,0.0,GUWAHATI ↔ LUCKNOW,2017-12-01
2018,1,GUWAHATI,LUCKNOW,700.0,620.0,0.0,0.0,,,1320.0,0.0,GUWAHATI ↔ LUCKNOW,2018-01-01
2018,2,GUWAHATI,LUCKNOW,1023.0,853.0,0.0,0.0,,,1876.0,0.0,GUWAHATI ↔ LUCKNOW,2018-02-01
2018,3,GUWAHATI,LUCKNOW,829.0,996.0,0.39,0.05,0.0,0.0,1825.0,0.44,GUWAHATI ↔ LUCKNOW,2018-03-01
2018,4,GUWAHATI,LUCKNOW,431.0,630.0,0.94,1.66,0.0,0.0,1061.0,2.5999999999999996,GUWAHATI ↔ LUCKNOW,2018-04-01
2018,5,GUWAHATI,LUCKNOW,666.0,1355.0,0.26,0.28,0.0,0.0,2021.0,0.54,GUWAHATI ↔ LUCKNOW,2018-05-01
2018,6,GUWAHATI,LUCKNOW,1057.0,1310.0,0.03,1.4,0.0,0.0,2367.0,1.43,GUWAHATI ↔ LUCKNOW,2018-06-01
2018,7,GUWAHATI,LUCKNOW,759.0,1040.0,0.21,0.29,0.0,0.0,1799.0,0.5,GUWAHATI ↔ LUCKNOW,2018-07-01
2018,8,GUWAHATI,LUCKNOW,635.0,666.0,0.11,1.96,0.0,0.0,1301.0,2.07,GUWAHATI ↔ LUCKNOW,2018-08-01
2018,9,GUWAHATI,LUCKNOW,483.0,618.0,0.01,0.02,0.0,0.0,1101.0,0.03,GUWAHATI ↔ LUCKNOW,2018-09-01
2018,10,GUWAHATI,LUCKNOW,708.0,743.0,0.1,0.05,0.0,0.0,1451.0,0.15000000000000002,GUWAHATI ↔ LUCKNOW,2018-10-01
2018,11,GUWAHATI,LUCKNOW,818.0,758.0,0.03,0.21,0.0,0.0,1576.0,0.24,GUWAHATI ↔ LUCKNOW,2018-11-01
2018,12,GUWAHATI,LUCKNOW,917.0,698.0,0.81,1.17,0.0,0.0,1615.0,1.98,GUWAHATI ↔ LUCKNOW,2018-12-01
2019,1,GUWAHATI,LUCKNOW,788.0,666.0,0.91,3.12,0.0,0.05,1454.0,4.03,GUWAHATI ↔ LUCKNOW,2019-01-01
2019,2,GUWAHATI,LUCKNOW,596.0,600.0,0.33,0.4,0.0,0.0,1196.0,0.73,GUWAHATI ↔ LUCKNOW,2019-02-01
2019,3,GUWAHATI,LUCKNOW,648.0,762.0,0.47,0.82,0.0,0.08,1410.0,1.29,GUWAHATI ↔ LUCKNOW,2019-03-01
2019,4,GUWAHATI,LUCKNOW,761.0,742.0,0.81,13.57,0.0,0.49,1503.0,14.38,GUWAHATI ↔ LUCKNOW,2019-04-01
2019,5,GUWAHATI,LUCKNOW,814.0,1009.0,0.87,8.51,0.0,0.15,1823.0,9.379999999999999,GUWAHATI ↔ LUCKNOW,2019-05-01
2019,6,GUWAHATI,LUCKNOW,771.0,869.0,0.79,9.84,0.0,0.05,1640.0,10.629999999999999,GUWAHATI ↔ LUCKNOW,2019-06-01
2019,7,GUWAHATI,LUCKNOW,899.0,996.0,0.0,12.14,0.0,0.0,1895.0,12.14,GUWAHATI ↔ LUCKNOW,2019-07-01
2019,8,GUWAHATI,LUCKNOW,747.0,742.0,0.31,12.48,0.0,0.0,1489.0,12.790000000000001,GUWAHATI ↔ LUCKNOW,2019-08-01
2019,9,GUWAHATI,LUCKNOW,413.0,410.0,0.8,10.1,0.0,0.51,823.0,10.9,GUWAHATI ↔ LUCKNOW,2019-09-01
2019,10,GUWAHATI,LUCKNOW,725.0,528.0,0.13,24.47,0.0,0.17,1253.0,24.599999999999998,GUWAHATI ↔ LUCKNOW,2019-10-01
2019,11,GUWAHATI,LUCKNOW,396.0,0.0,2.26,0.0,0.0,0.0,396.0,2.26,GUWAHATI ↔ LUCKNOW,2019-11-01
2019,12,GUWAHATI,LUCKNOW,649.0,0.0,3.1,0.0,0.0,0.0,649.0,3.1,GUWAHATI ↔ LUCKNOW,2019-12-01
2020,1,GUWAHATI,LUCKNOW,653.0,0.0,2.86,0.0,0.0,0.0,653.0,2.86,GUWAHATI ↔ LUCKNOW,2020-01-01
2020,2,GUWAHATI,LUCKNOW,794.0,0.0,0.43,0.0,0.0,0.0,794.0,0.43,GUWAHATI ↔ LUCKNOW,2020-02-01
2020,3,GUWAHATI,LUCKNOW,1794.0,1902.0,0.22,0.33,0.0,0.0,3696.0,0.55,GUWAHATI ↔ LUCKNOW,2020-03-01
2021,3,GUWAHATI,LUCKNOW,264.0,372.0,0.0,0.6,0.0,0.0,636.0,0.6,GUWAHATI ↔ LUCKNOW,2021-03-01
2021,4,GUWAHATI,LUCKNOW,3457.0,2226.0,2.69,2.0,0.0,0.0,5683.0,4.6899999999999995,GUWAHATI ↔ LUCKNOW,2021-04-01
2021,6,GUWAHATI,LUCKNOW,295.0,161.0,0.02,0.0,0.0,0.0,456.0,0.02,GUWAHATI ↔ LUCKNOW,2021-06-01
2021,7,GUWAHATI,LUCKNOW,1571.0,947.0,1.19,0.41,0.0,0.0,2518.0,1.5999999999999999,GUWAHATI ↔ LUCKNOW,2021-07-01
2021,8,GUWAHATI,LUCKNOW,1712.0,1020.0,0.15,2.13,0.0,0.0,2732.0,2.28,GUWAHATI ↔ LUCKNOW,2021-08-01
2021,9,GUWAHATI,LUCKNOW,696.0,625.0,0.85,0.6,0.0,0.0,1321.0,1.45,GUWAHATI ↔ LUCKNOW,2021-09-01
2021,10,GUWAHATI,LUCKNOW,809.0,920.0,0.37,0.5,0.0,0.0,1729.0,0.87,GUWAHATI ↔ LUCKNOW,2021-10-01
2021,11,GUWAHATI,LUCKNOW,3073.0,2983.0,0.25,1.57,0.0,0.06,6056.0,1.82,GUWAHATI ↔ LUCKNOW,2021-11-01
2021,12,GUWAHATI,LUCKNOW,3600.0,3987.0,0.56,0.7,0.0,0.0,7587.0,1.26,GUWAHATI ↔ LUCKNOW,2021-12-01
2022,1,GUWAHATI,LUCKNOW,2573.0,2707.0,0.47,2.96,0.0,0.0,5280.0,3.4299999999999997,GUWAHATI ↔ LUCKNOW,2022-01-01
2022,2,GUWAHATI,LUCKNOW,2209.0,2190.0,0.06,6.03,0.0,0.0,4399.0,6.09,GUWAHATI ↔ LUCKNOW,2022-02-01
2022,3,GUWAHATI,LUCKNOW,4191.0,3694.0,0.51,1.66,0.0,0.0,7885.0,2.17,GUWAHATI ↔ LUCKNOW,2022-03-01
2022,4,GUWAHATI,LUCKNOW,4379.0,4062.0,0.37,0.92,0.0,0.0,8441.0,1.29,GUWAHATI ↔ LUCKNOW,2022-04-01
2022,5,GUWAHATI,LUCKNOW,3978.0,3809.0,1.46,2.61,0.0,0.0,7787.0,4.07,GUWAHATI ↔ LUCKNOW,2022-05-01
2022,6,GUWAHATI,LUCKNOW,3890.0,3704.0,0.62,0.17,0.0,0.0,7594.0,0.79,GUWAHATI ↔ LUCKNOW,2022-06-01
2022,7,GUWAHATI,LUCKNOW,3705.0,3136.0,0.8,3.04,0.0,0.0,6841.0,3.84,GUWAHATI ↔ LUCKNOW,2022-07-01
2022,8,GUWAHATI,LUCKNOW,3353.0,2443.0,0.81,1.88,0.0,0.0,5796.0,2.69,GUWAHATI ↔ LUCKNOW,2022-08-01
2022,9,GUWAHATI,LUCKNOW,3275.0,2539.0,0.62,0.53,0.0,0.0,5814.0,1.15,GUWAHATI ↔ LUCKNOW,2022-09-01
2022,10,GUWAHATI,LUCKNOW,3728.0,3982.0,3.26,0.28,0.0,0.0,7710.0,3.54,GUWAHATI ↔ LUCKNOW,2022-10-01
2022,11,GUWAHATI,LUCKNOW,3848.0,3738.0,0.82,0.37,0.0,0.36,7586.0,1.19,GUWAHATI ↔ LUCKNOW,2022-11-01
2022,12,GUWAHATI,LUCKNOW,2702.0,3442.0,1.6,2.1,0.09,0.76,6144.0,3.7,GUWAHATI ↔ LUCKNOW,2022-12-01
2023,1,GUWAHATI,LUCKNOW,3195.0,2998.0,1.26,0.27,0.51,0.7,6193.0,1.53,GUWAHATI ↔ LUCKNOW,2023-01-01
2023,2,GUWAHATI,LUCKNOW,3216.0,2917.0,0.71,0.14,0.5,0.35,6133.0,0.85,GUWAHATI ↔ LUCKNOW,2023-02-01
2023,3,GUWAHATI,LUCKNOW,3817.0,3833.0,0.58,1.42,0.62,0.45,7650.0,2.0,GUWAHATI ↔ LUCKNOW,2023-03-01
2023,4,GUWAHATI,LUCKNOW,4421.0,4560.0,1.45,1.96,0.5,0.47,8981.0,3.41,GUWAHATI ↔ LUCKNOW,2023-04-01
2023,5,GUWAHATI,LUCKNOW,4578.0,4460.0,0.55,0.62,0.55,0.21,9038.0,1.17,GUWAHATI ↔ LUCKNOW,2023-05-01
2023,6,GUWAHATI,LUCKNOW,2776.0,2753.0,0.7,1.32,0.88,0.23,5529.0,2.02,GUWAHATI ↔ LUCKNOW,2023-06-01
2023,7,GUWAHATI,LUCKNOW,2858.0,2642.0,0.26,0.34,0.91,0.34,5500.0,0.6000000000000001,GUWAHATI ↔ LUCKNOW,2023-07-01
2023,8,GUWAHATI,LUCKNOW,2764.0,2785.0,0.67,0.74,0.54,0.77,5549.0,1.4100000000000001,GUWAHATI ↔ LUCKNOW,2023-08-01
2023,9,GUWAHATI,LUCKNOW,2902.0,2782.0,0.91,0.04,1.2,0.45,5684.0,0.9500000000000001,GUWAHATI ↔ LUCKNOW,2023-09-01
2023,10,GUWAHATI,LUCKNOW,4878.0,4805.0,2.21,3.23,1.58,0.96,9683.0,5.4399999999999995,GUWAHATI ↔ LUCKNOW,2023-10-01
2023,11,GUWAHATI,LUCKNOW,3010.0,3261.0,1.09,10.4,1.67,1.01,6271.0,11.49,GUWAHATI ↔ LUCKNOW,2023-11-01
2023,12,GUWAHATI,LUCKNOW,3796.0,3912.0,1.6,3.83,2.68,1.52,7708.0,5.43,GUWAHATI ↔ LUCKNOW,2023-12-01
2024,1,GUWAHATI,LUCKNOW,1883.0,2193.0,0.63,1.17,1.94,0.72,4076.0,1.7999999999999998,GUWAHATI ↔ LUCKNOW,2024-01-01
2024,2,GUWAHATI,LUCKNOW,2034.0,2122.0,3.92,1.66,1.6,1.14,4156.0,5.58,GUWAHATI ↔ LUCKNOW,2024-02-01
2024,3,GUWAHATI,LUCKNOW,3999.0,4230.0,0.22,5.53,1.65,1.24,8229.0,5.75,GUWAHATI ↔ LUCKNOW,2024-03-01
2024,4,GUWAHATI,LUCKNOW,4113.0,4288.0,0.43,4.54,2.23,1.63,8401.0,4.97,GUWAHATI ↔ LUCKNOW,2024-04-01
2024,6,GUWAHATI,LUCKNOW,4250.0,4420.0,5.1,22.3,2.37,1.72,8670.0,27.4,GUWAHATI ↔ LUCKNOW,2024-06-01
2024,7,GUWAHATI,LUCKNOW,3954.0,3749.0,0.95,19.21,3.59,2.12,7703.0,20.16,GUWAHATI ↔ LUCKNOW,2024-07-01
2024,8,GUWAHATI,LUCKNOW,3809.0,3318.0,1.01,21.42,2.67,1.75,7127.0,22.430000000000003,GUWAHATI ↔ LUCKNOW,2024-08-01
2024,9,GUWAHATI,LUCKNOW,3355.0,3307.0,0.85,27.45,2.33,1.53,6662.0,28.3,GUWAHATI ↔ LUCKNOW,2024-09-01
2024,10,GUWAHATI,LUCKNOW,4531.0,4314.0,1.54,10.85,1.77,2.55,8845.0,12.39,GUWAHATI ↔ LUCKNOW,2024-10-01
2024,11,GUWAHATI,LUCKNOW,4291.0,4605.0,0.92,21.25,1.81,1.97,8896.0,22.17,GUWAHATI ↔ LUCKNOW,2024-11-01
2024,12,GUWAHATI,LUCKNOW,3933.0,4603.0,0.47,15.37,2.46,2.22,8536.0,15.84,GUWAHATI ↔ LUCKNOW,2024-12-01
2025,1,GUWAHATI,LUCKNOW,4447.0,4463.0,0.76,12.59,2.92,2.22,8910.0,13.35,GUWAHATI ↔ LUCKNOW,2025-01-01
2025,2,GUWAHATI,LUCKNOW,4411.0,4753.0,0.79,10.75,1.32,1.58,9164.0,11.54,GUWAHATI ↔ LUCKNOW,2025-02-01
2025,3,GUWAHATI,LUCKNOW,5197.0,4247.0,1.88,2.55,1.67,1.34,9444.0,4.43,GUWAHATI ↔ LUCKNOW,2025-03-01
2025,4,GUWAHATI,LUCKNOW,3820.0,4214.0,1.44,3.98,1.44,1.69,8034.0,5.42,GUWAHATI ↔ LUCKNOW,2025-04-01
2025,5,GUWAHATI,LUCKNOW,3387.0,4250.0,0.93,2.36,1.55,1.29,7637.0,3.29,GUWAHATI ↔ LUCKNOW,2025-05-01
2025,6,GUWAHATI,LUCKNOW,3496.0,3830.0,0.87,1.71,1.75,1.75,7326.0,2.58,GUWAHATI ↔ LUCKNOW,2025-06-01
2025,7,GUWAHATI,LUCKNOW,3622.0,3516.0,1.81,3.31,2.02,1.5,7138.0,5.12,GUWAHATI ↔ LUCKNOW,2025-07-01
2025,8,GUWAHATI,LUCKNOW,3013.0,3420.0,1.44,12.81,2.62,1.12,6433.0,14.25,GUWAHATI ↔ LUCKNOW,2025-08-01
2025,9,GUWAHATI,LUCKNOW,2552.0,3407.0,1.07,15.95,1.71,1.43,5959.0,17.02,GUWAHATI ↔ LUCKNOW,2025-09-01
2025,10,GUWAHATI,LUCKNOW,3772.0,4197.0,0.76,8.83,2.09,1.35,7969.0,9.59,GUWAHATI ↔ LUCKNOW,2025-10-01
2025,11,GUWAHATI,LUCKNOW,3831.0,3705.0,1.17,1.92,1.9,1.15,7536.0,3.09,GUWAHATI ↔ LUCKNOW,2025-11-01
2025,12,GUWAHATI,LUCKNOW,3662.0,4448.0,1.41,8.24,2.84,1.2,8110.0,9.65,GUWAHATI ↔ LUCKNOW,2025-12-01
2026,1,GUWAHATI,LUCKNOW,4188.0,4582.0,2.2,3.36,4.31,1.44,8770.0,5.5600000000000005,GUWAHATI ↔ LUCKNOW,2026-01-01
2026,2,GUWAHATI,LUCKNOW,3499.0,3498.0,3.95,2.31,2.35,1.34,6997.0,6.26,GUWAHATI ↔ LUCKNOW,2026-02-01
2026,3,GUWAHATI,LUCKNOW,3862.0,4273.0,5.24,4.02,3.0,1.26,8135.0,9.26,GUWAHATI ↔ LUCKNOW,2026-03-01
2026,4,GUWAHATI,LUCKNOW,4020.0,4019.0,2.95,2.75,2.98,3.56,8039.0,5.7,GUWAHATI ↔ LUCKNOW,2026-04-01
2018,6,GUWAHATI,MANGALORE,0.0,79.0,0.0,0.06,0.0,1.31,79.0,0.06,GUWAHATI ↔ MANGALORE,2018-06-01
2018,7,GUWAHATI,MANGALORE,0.0,110.0,0.0,0.0,0.0,1.94,110.0,0.0,GUWAHATI ↔ MANGALORE,2018-07-01
2018,8,GUWAHATI,MANGALORE,0.0,55.0,0.0,0.0,0.0,3.63,55.0,0.0,GUWAHATI ↔ MANGALORE,2018-08-01
2019,5,GUWAHATI,MUMBAI,12560.0,13082.0,37.97,125.22,1.33,4.73,25642.0,163.19,GUWAHATI ↔ MUMBAI,2019-05-01
2019,6,GUWAHATI,MUMBAI,16415.0,16057.0,79.92,167.59,0.5,10.55,32472.0,247.51,GUWAHATI ↔ MUMBAI,2019-06-01
2019,7,GUWAHATI,MUMBAI,18462.0,18943.0,40.89,165.38,0.92,10.23,37405.0,206.26999999999998,GUWAHATI ↔ MUMBAI,2019-07-01
2019,8,GUWAHATI,MUMBAI,13855.0,15053.0,33.5,144.95,1.12,5.77,28908.0,178.45,GUWAHATI ↔ MUMBAI,2019-08-01
2019,9,GUWAHATI,MUMBAI,14410.0,15036.0,31.1,167.83,0.95,5.55,29446.0,198.93,GUWAHATI ↔ MUMBAI,2019-09-01
2019,10,GUWAHATI,MUMBAI,16018.0,18157.0,18.36,198.68,0.98,5.84,34175.0,217.04000000000002,GUWAHATI ↔ MUMBAI,2019-10-01
2019,11,GUWAHATI,MUMBAI,17301.0,16286.0,50.15,170.98,1.12,7.81,33587.0,221.13,GUWAHATI ↔ MUMBAI,2019-11-01
2019,12,GUWAHATI,MUMBAI,16042.0,16355.0,43.44,160.48,0.79,5.31,32397.0,203.92,GUWAHATI ↔ MUMBAI,2019-12-01
2020,1,GUWAHATI,MUMBAI,17392.0,18089.0,40.65,197.29,1.37,6.76,35481.0,237.94,GUWAHATI ↔ MUMBAI,2020-01-01
2020,2,GUWAHATI,MUMBAI,15440.0,15769.0,34.95,175.51,0.97,5.73,31209.0,210.45999999999998,GUWAHATI ↔ MUMBAI,2020-02-01
2020,3,GUWAHATI,MUMBAI,9926.0,13037.0,26.14,127.76,0.0,0.0,22963.0,153.9,GUWAHATI ↔ MUMBAI,2020-03-01
2020,5,GUWAHATI,MUMBAI,76.0,631.0,0.52,1.89,0.09,0.0,707.0,2.41,GUWAHATI ↔ MUMBAI,2020-05-01
2020,6,GUWAHATI,MUMBAI,888.0,3699.0,18.07,33.64,0.99,0.49,4587.0,51.71,GUWAHATI ↔ MUMBAI,2020-06-01
2020,7,GUWAHATI,MUMBAI,1392.0,2659.0,8.66,29.81,0.54,8.21,4051.0,38.47,GUWAHATI ↔ MUMBAI,2020-07-01
2020,8,GUWAHATI,MUMBAI,3513.0,1981.0,11.49,33.03,0.29,5.48,5494.0,44.52,GUWAHATI ↔ MUMBAI,2020-08-01
2020,9,GUWAHATI,MUMBAI,8619.0,3216.0,24.88,75.34,0.21,6.92,11835.0,100.22,GUWAHATI ↔ MUMBAI,2020-09-01
2020,10,GUWAHATI,MUMBAI,12421.0,4848.0,35.22,138.44,0.76,8.46,17269.0,173.66,GUWAHATI ↔ MUMBAI,2020-10-01
2020,11,GUWAHATI,MUMBAI,12701.0,7848.0,41.82,134.56,0.76,13.9,20549.0,176.38,GUWAHATI ↔ MUMBAI,2020-11-01
2020,12,GUWAHATI,MUMBAI,10780.0,9049.0,36.02,145.75,0.1,7.36,19829.0,181.77,GUWAHATI ↔ MUMBAI,2020-12-01
2021,1,GUWAHATI,MUMBAI,11429.0,10983.0,33.73,177.02,0.0,8.33,22412.0,210.75,GUWAHATI ↔ MUMBAI,2021-01-01
2021,2,GUWAHATI,MUMBAI,10744.0,9942.0,26.83,168.61,0.0,11.76,20686.0,195.44,GUWAHATI ↔ MUMBAI,2021-02-01
2021,3,GUWAHATI,MUMBAI,9581.0,13729.0,26.3,156.01,0.01,8.5,23310.0,182.31,GUWAHATI ↔ MUMBAI,2021-03-01
2021,4,GUWAHATI,MUMBAI,11783.0,10282.0,55.44,156.81,0.14,9.42,22065.0,212.25,GUWAHATI ↔ MUMBAI,2021-04-01
2021,6,GUWAHATI,MUMBAI,3107.0,1655.0,14.07,47.16,0.14,2.54,4762.0,61.23,GUWAHATI ↔ MUMBAI,2021-06-01
2021,7,GUWAHATI,MUMBAI,4303.0,3625.0,24.91,61.71,0.42,7.71,7928.0,86.62,GUWAHATI ↔ MUMBAI,2021-07-01
2021,8,GUWAHATI,MUMBAI,5801.0,4150.0,26.67,63.59,1.05,8.37,9951.0,90.26,GUWAHATI ↔ MUMBAI,2021-08-01
2021,9,GUWAHATI,MUMBAI,6356.0,5541.0,21.96,67.17,0.27,5.36,11897.0,89.13,GUWAHATI ↔ MUMBAI,2021-09-01
2021,10,GUWAHATI,MUMBAI,8338.0,8201.0,27.29,84.06,1.4,9.1,16539.0,111.35,GUWAHATI ↔ MUMBAI,2021-10-01
2021,11,GUWAHATI,MUMBAI,9810.0,8353.0,23.09,81.19,1.59,9.32,18163.0,104.28,GUWAHATI ↔ MUMBAI,2021-11-01
2021,12,GUWAHATI,MUMBAI,9164.0,8630.0,25.55,84.44,0.27,10.65,17794.0,109.99,GUWAHATI ↔ MUMBAI,2021-12-01
2022,1,GUWAHATI,MUMBAI,6155.0,6696.0,34.01,131.89,0.12,5.94,12851.0,165.89999999999998,GUWAHATI ↔ MUMBAI,2022-01-01
2022,2,GUWAHATI,MUMBAI,5009.0,5073.0,24.42,47.49,0.52,7.2,10082.0,71.91,GUWAHATI ↔ MUMBAI,2022-02-01
2022,3,GUWAHATI,MUMBAI,7244.0,6452.0,21.07,88.78,0.41,4.35,13696.0,109.85,GUWAHATI ↔ MUMBAI,2022-03-01
2022,4,GUWAHATI,MUMBAI,13809.0,14158.0,30.78,107.91,4.45,8.04,27967.0,138.69,GUWAHATI ↔ MUMBAI,2022-04-01
