Type,Airline,Year,Month,Aircraft Number,Aircraft Hours,Aircraft Kilometres,Passenger Number,Passenger Kilometers,Seat Kilometers,Passenger Load Factor,Freight,Mail,Total Cargo,Passenger Tonne Kilometer,Mail Tonne Kilometer,Freight Tonne Kilometer,Total Tonne Kilometer,Available Tonne Kilometer,Weight Load Factor,Date,MarketShare
ScheduledDomestic,Air India,2020,2,9921,18985.0,10979.711,1283574.0,1254070.047,1549757.843,80.92,6036.501,789.399,6825.9,115605.096,7294.375,735.633,123635.104,168441.627,73.399,2020-02-01,5.204593402164353
ScheduledDomestic,Air India,2020,3,7495,14102.067,8493.181,722474.0,722481.532,1157009.173,62.444,3971.54,368.946,4340.486,66449.44,4793.807,337.74,71580.987,125075.176,57.23,2020-03-01,4.669777636900186
ScheduledDomestic,Air India,2020,5,457,832.0,482.0,41595.0,39002.038,77788.0,50.139,199.904,12.214,212.118,3542.472,238.14,8.4,3789.012,9105.0,41.615,2020-05-01,7.469910242549845
ScheduledDomestic,Air India,2020,6,2211,4151.0,2425.0,197747.0,184473.0,354204.0,52.081,2050.843,,2050.843,16840.1,2467.44,,19307.54,37112.0,52.025,2020-06-01,5.1091725960235435
ScheduledDomestic,Air India,2020,7,2260,4147.167,2995.653,142583.0,142506.476,346488.378,41.129,1937.336,,1937.336,13022.576,2348.026,,15370.601,36508.464,42.101,2020-07-01,3.4628763807315797
ScheduledDomestic,Air India,2020,8,2589,4926.883,3533.723,224999.0,251564.875,421686.64,59.657,2378.491,,2378.491,22996.839,3054.847,,26051.685,44546.055,58.483,2020-08-01,3.9806655560855266
ScheduledDomestic,Air India,2020,9,3519,6869.067,4840.043,318320.0,358675.638,617835.674,58.054,3466.686,,3466.686,32788.118,4557.443,,37345.561,66265.316,56.358,2020-09-01,4.039914846027108
ScheduledDomestic,Air India,2020,10,4518,8688.667,6060.188,426369.0,471208.851,756541.355,62.285,3990.308,,3990.308,43075.004,5251.416,,48326.42,80351.413,60.144,2020-10-01,4.046247876134816
ScheduledDomestic,Air India,2020,11,5081,9988.3,6311.359,558588.0,613972.451,880142.182,69.758,3795.353,,3795.353,57574.961,4956.363,,62531.324,93120.95,67.151,2020-11-01,4.403469939483703
ScheduledDomestic,Air India,2020,12,5857,11809.467,7037.842,627009.0,686267.616,1035020.571,66.305,4102.809,,4102.809,64765.046,5407.811,,70172.857,110471.352,63.521,2020-12-01,4.2910177080299325
ScheduledDomestic,Air India,2021,1,6365,12779.167,7603.38,672139.0,729220.203,1111072.948,65.632,4039.192,,4039.192,68434.968,5240.458,,73675.426,119096.547,61.862,2021-01-01,4.362260388145309
ScheduledDomestic,Air India,2021,2,6285,12700.333,7426.432,786746.0,849666.055,1085916.366,78.244,4382.365,,4382.365,79530.394,5762.387,,85292.781,116358.163,73.302,2021-02-01,5.0463211987105465
ScheduledDomestic,Air India,2021,3,7102,14076.633,8371.057,785520.0,850171.134,1203236.619,70.657,5270.059,,5270.059,79670.468,7004.056,,86674.524,128131.758,67.645,2021-03-01,5.043590148587895
ScheduledDomestic,Air India,2021,4,6803,12807.033,8120.52,544067.0,575346.811,1101226.026,52.246,4703.39,,4703.39,53135.249,5893.682,,59028.931,118108.351,49.979,2021-04-01,4.816939870390694
ScheduledDomestic,Air India,2021,5,5384,9618.933,6656.445,321041.0,328374.717,829694.28,39.578,5785.727,,5785.727,30113.336,7384.741,,37498.077,87140.675,43.032,2021-05-01,7.878801711224067
ScheduledDomestic,Air India,2021,6,4172,7719.85,5128.166,376800.0,388957.213,658576.174,59.06,4736.458,,4736.458,35750.427,5901.147,,41651.574,68551.363,60.76,2021-06-01,6.220607711110223
ScheduledDomestic,Air India,2021,7,4940,9262.383,5822.601,489993.0,504753.36,778558.816,64.832,4795.274,,4795.274,46468.326,5949.367,,52417.693,81349.39,64.435,2021-07-01,5.002313347751091
ScheduledDomestic,Air India,2021,8,6042,11342.55,6978.357,648329.0,674729.318,980470.556,68.817,5544.456,,5544.456,62062.451,6903.299,,68965.75,105773.778,65.201,2021-08-01,4.95357160757793
ScheduledDomestic,Air India,2021,9,6113,11502.85,7091.216,598097.0,617156.063,969326.674,63.669,5622.974,3.745,5626.718,56727.361,6917.154,0.259,63644.773,103656.746,61.4,2021-09-01,4.339143844391906
ScheduledDomestic,Air India,2021,10,7405,14004.25,8435.191,859763.0,886480.416,1171554.486,75.667,6702.153,3.256,6705.408,81416.176,8380.933,0.2,89797.309,125820.858,71.369,2021-10-01,4.89383484605899
ScheduledDomestic,Air India,2021,11,7294,14167.317,8460.532,945717.0,991291.339,1220430.36,81.225,5864.177,1.179,5865.356,92707.234,7416.226,0.11,100123.569,133286.57,75.119,2021-11-01,4.515785818557775
ScheduledDomestic,Air India,2021,12,7810,15250.033,8982.624,935686.0,988332.989,1292699.302,76.455,6344.995,1.617,6346.612,90375.663,7965.549,0.139,98341.351,139557.153,70.467,2021-12-01,4.193614978882813
ScheduledDomestic,Air India,2022,1,7187,13566.233,8503.806,655809.0,703328.181,1188655.346,59.17,6286.143,2.141,6288.284,64240.722,7963.307,0.218,72204.247,127966.94,56.424,2022-01-01,5.115052790083392
ScheduledDomestic,Air India,2022,2,6512,12425.3,7710.059,855249.0,903923.032,1096856.84,82.41,6547.28,2.091,6549.371,82661.821,8253.134,0.212,90915.167,118348.594,76.82,2022-02-01,5.556643459870105
ScheduledDomestic,Air India,2022,3,7172,13607.6,8202.754,936381.0,986415.702,1179524.86,83.628,6459.101,0.948,6460.048,90234.026,8042.427,0.109,98276.562,126992.189,77.388,2022-03-01,4.408722064265444
ScheduledDomestic,Air India,2022,4,6716,12944.682,7647.907,826023.0,877610.752,1103321.694,79.543,4546.139,2.332,4548.471,80270.891,5470.565,0.198,85741.654,116198.135,73.789,2022-04-01,3.9151393940405086
ScheduledDomestic,Air India,2022,5,6667,13037.603,7705.679,822814.0,883040.33,1097018.386,80.495,4869.591,,4869.591,80726.755,5942.459,,86669.214,114267.217,75.848,2022-05-01,3.586677107433362
ScheduledDomestic,Air India,2022,6,6824,13487.567,7954.482,783479.0,860627.289,1141206.67,75.414,5240.444,,5240.444,78602.409,6289.084,,84891.492,118949.864,71.367,2022-06-01,3.7258739037267348
ScheduledDomestic,Air India,2022,7,7464,14501.033,8423.957,814028.0,868922.664,1222449.194,71.08,5690.948,,5690.948,79451.922,6864.931,,86316.853,128248.763,67.304,2022-07-01,4.193887356678571
ScheduledDomestic,Air India,2022,8,7591,14644.983,8537.161,861329.0,922831.956,1253390.366,73.627,5813.147,,5813.147,84386.156,7147.78,,91533.936,133291.55,68.672,2022-08-01,4.257370618201993
ScheduledDomestic,Air India,2022,9,7689,14766.164,8533.347,948637.0,1007718.242,1265488.756,79.631,6193.32,,6193.32,92155.588,7455.93,,99611.518,134196.998,74.228,2022-09-01,4.584190157510033
ScheduledDomestic,Air India,2022,10,7973,15282.317,8852.57,1037506.0,1083365.786,1310613.712,82.661,6279.284,,6279.284,99094.619,7488.258,0.0,106582.876,138122.321,77.166,2022-10-01,4.550074962873795
ScheduledDomestic,Air India,2022,11,7761,14921.85,8586.314,1062524.0,1099937.632,1283540.356,85.696,5898.761,0.0,5898.761,100660.063,7069.28,0.0,107729.343,136047.586,79.185,2022-11-01,4.54902829812729
ScheduledDomestic,Air India,2022,12,8239,15839.717,9084.041,1170659.0,1214284.998,1359169.002,89.34,6463.432,,6463.432,111167.831,7871.046,,119038.877,144637.341,82.302,2022-12-01,4.596063084990924
ScheduledDomestic,Air India,2023,1,8295,16310.467,9174.457,1154581.0,1199173.837,1370587.008,87.493,5669.738,333.683,6003.421,109723.909,7017.114,,116741.022,145502.104,80.233,2023-01-01,4.599547543037909
ScheduledDomestic,Air India,2023,2,7624,14934.633,8347.726,1076299.0,1117616.528,1256131.558,88.973,5381.191,440.614,5821.805,102259.437,6674.874,520.66,109454.972,133060.021,82.26,2023-02-01,4.459172289352698
ScheduledDomestic,Air India,2023,3,8434,16537.92,9248.764,1139044.0,1186788.756,1394183.05,85.124,6295.592,350.569,6646.161,108537.655,7897.613,388.061,116823.329,147556.578,79.172,2023-03-01,4.417228713716233
ScheduledDomestic,Air India,2023,4,8062,15384.75,8739.337,1112789.0,1168068.555,1328845.496,87.901,5842.513,341.525,6184.038,106810.817,7334.563,373.12,114518.5,142798.577,80.196,2023-04-01,4.317014278720183
ScheduledDomestic,Air India,2023,5,8763,16525.567,9412.968,1244034.0,1295355.337,1438816.354,90.029,7057.375,386.123,7443.498,118499.804,8932.405,426.617,127858.826,154946.658,82.518,2023-05-01,4.707192620776677
ScheduledDomestic,Air India,2023,6,8676,16441.104,9259.199,1212719.0,1254675.02,1421735.906,88.25,6885.03,429.118,7314.148,114795.602,8400.366,177.169,123373.137,153218.862,80.521,2023-06-01,4.856081330700004
ScheduledDomestic,Air India,2023,7,8958,17257.315,9527.615,1198026.0,1224824.835,1455026.202,84.179,6405.064,521.905,6926.969,111984.884,7861.228,551.538,120397.65,156178.979,77.09,2023-07-01,4.950508387169288
ScheduledDomestic,Air India,2023,8,9027,17161.633,9580.807,1211611.0,1236685.398,1462597.828,84.554,6831.592,649.095,7480.686,113062.854,8249.642,658.576,121971.072,156659.838,77.857,2023-08-01,4.876611498990595
ScheduledDomestic,Air India,2023,9,8622,16786.967,9263.917,1174442.0,1200419.376,1413616.802,84.918,7037.924,530.816,7568.739,109760.03,8545.755,540.654,118846.439,150748.446,78.838,2023-09-01,4.7949916339697
ScheduledDomestic,Air India,2023,10,8776,16890.483,9449.095,1222165.0,1263861.645,1470628.264,85.94,7505.039,546.353,8051.392,115558.853,9020.745,539.729,125119.328,157501.521,79.44,2023-10-01,4.835759881779655
ScheduledDomestic,Air India,2023,11,8306,16247.067,8888.424,1189143.0,1224911.359,1434987.478,85.36,7206.43,586.181,7792.611,112056.844,9072.625,604.818,121734.287,155667.002,78.202,2023-11-01,4.668654146075104
ScheduledDomestic,Air India,2023,12,8981,17744.533,9556.782,1339630.0,1374497.465,1553528.63,88.476,7141.111,658.688,7799.799,125741.861,8970.393,731.457,135443.711,169863.163,79.737,2023-12-01,4.854663416574427
ScheduledDomestic,Air India,2024,1,8932,17594.667,9445.749,1336709.0,1355378.453,1537646.658,88.146,6753.276,638.335,7391.61,123977.593,8556.38,660.896,133194.869,169915.283,78.389,2024-01-01,5.089664224542884
ScheduledDomestic,Air India,2024,2,8683,17014.717,9308.26,1332374.0,1337410.882,1515858.63,88.228,7608.271,778.261,8386.532,122335.519,9762.757,872.333,132970.609,171173.907,77.682,2024-02-01,5.267422168800217
ScheduledDomestic,Air India,2024,3,9405,18150.267,10092.625,1409012.0,1398790.812,1640186.696,85.282,7749.974,606.631,8356.605,127909.976,9720.11,608.431,138238.516,186809.303,74.0,2024-03-01,5.270302498573402
ScheduledDomestic,Air India,2024,4,9400,18099.135,9846.047,1458158.0,1405515.443,1654168.442,84.968,7261.695,563.093,7824.788,140838.329,8902.385,560.145,150300.859,179966.669,83.516,2024-04-01,5.523305672827856
ScheduledDomestic,Air India,2024,5,9761,18717.6,10128.991,1564289.0,1533842.581,1751077.87,87.594,8393.479,380.678,8774.158,153384.352,10445.065,396.017,164225.434,207598.392,79.107,2024-05-01,5.669644323092334
ScheduledDomestic,Air India,2024,6,9752,19034.904,10140.077,1498868.0,1477167.409,1754472.726,84.194,8261.212,434.948,8696.16,147716.741,10283.591,485.679,158486.011,175282.174,90.418,2024-06-01,5.675024693642837
ScheduledDomestic,Air India,2024,7,10253,20433.047,10590.406,1542638.0,1524210.296,1852261.342,82.289,9693.496,256.711,9950.206,152421.03,12351.121,280.112,165052.263,180721.522,91.33,2024-07-01,5.939571565145977
ScheduledDomestic,Air India,2024,8,10289,20390.499,10753.269,1521012.0,1514311.37,1868072.066,81.063,9347.599,214.355,9561.954,151431.137,11832.944,211.752,163475.832,179295.882,91.177,2024-08-01,5.791816566658028
ScheduledDomestic,Air India,2024,9,9851,19624.696,10412.698,1451744.0,1469559.642,1808376.714,81.264,9181.649,53.388,9235.037,133020.518,11714.803,48.81,144784.131,171557.113,84.394,2024-09-01,5.57191431924378
ScheduledDomestic,Air India,2024,10,10121,20001.328,10607.367,1471093.0,1482286.454,1846175.46,80.29,11226.876,5.167,11232.043,133788.788,14190.388,4.879,147984.054,176675.755,83.76,2024-10-01,5.385780958063637
ScheduledDomestic,Air India,2024,11,14897,30176.159,16119.726,2251104.0,2345562.181,2694216.436,87.059,10854.092,708.065,11562.157,213962.006,13812.397,732.483,228506.886,254918.65,89.639,2024-11-01,7.898463088338141
ScheduledDomestic,Air India,2024,12,17960,36808.505,18855.672,2604182.0,2756865.649,3293117.682,83.716,13136.571,757.748,13894.319,249073.077,17026.314,767.466,266866.857,309319.13,86.276,2024-12-01,8.723437582069618
ScheduledDomestic,Air India,2025,1,16899,34638.102,17697.323,2422796.0,2542896.321,3031554.584,83.88,12069.041,799.149,12868.19,231177.955,15339.843,807.244,247325.041,286389.173,86.36,2025-01-01,8.239464788948897
ScheduledDomestic,Air India,2025,2,16212,33108.807,16805.956,2406210.0,2519192.45,2879576.636,87.48,11879.187,851.782,12730.969,224790.077,15124.407,895.128,240809.612,268770.217,89.6,2025-02-01,8.52148192849167
ScheduledDomestic,Air India,2025,3,16855,34314.239,17552.128,2303093.0,2413939.142,3002343.897,80.4,13706.921,777.508,14484.428,214012.802,17335.493,756.742,232105.037,277373.875,83.68,2025-03-01,7.918936062554524
ScheduledDomestic,Air India,2025,4,15882,33038.442,16573.981,2180617.0,2301209.657,2798619.482,82.23,12644.753,735.331,13380.084,205463.939,16009.628,721.485,222195.052,261443.103,84.99,2025-04-01,7.616711590221177
ScheduledDomestic,Air India,2025,5,16010,33438.738,16983.348,2093391.0,2250087.387,2871854.984,78.35,15081.058,810.136,15891.194,202039.97,19401.435,832.065,222273.469,267992.804,82.94,2025-05-01,7.447233063893223
ScheduledDomestic,Air India,2025,6,15545,32259.855,16298.526,2098185.0,2231136.864,2745113.339,81.28,21580.432,685.832,22266.265,199715.315,27479.992,688.662,227883.969,255913.747,89.05,2025-06-01,7.711470451427458
ScheduledDomestic,Air India,2025,7,14105,29684.665,15177.67,1870732.0,1992242.171,2537146.645,78.52,20605.506,806.99,21412.496,177669.315,26500.298,806.61,204976.223,235655.662,86.98,2025-07-01,7.420411331349832
ScheduledDomestic,Air India,2025,8,14249,34771.38,16175.296,1986947.0,2362940.189,2885312.806,81.9,19267.268,746.055,20013.323,211078.853,25345.508,776.573,237200.935,270515.711,87.68,2025-08-01,7.672417567964876
ScheduledDomestic,Air India,2025,9,14747,31354.28,16088.854,2008330.0,2202882.259,2778933.318,79.27,25280.247,800.459,26080.706,194534.408,33022.646,833.415,228390.469,273208.977,83.6,2025-09-01,7.942118430272026
ScheduledDomestic,Air India,2025,10,15738,33034.14,17069.192,2056159.0,2210844.42,2929679.18,75.46,26649.528,695.788,27345.317,196556.823,34509.218,711.612,231777.653,287614.457,80.59,2025-10-01,7.328718356178681
ScheduledDomestic,Air India,2025,11,15602,32697.83,16845.158,2357226.0,2540645.968,2851995.334,89.08,27492.176,707.514,28199.69,225711.723,35835.705,719.82,262267.248,286286.726,91.61,2025-11-01,7.735383495816599
ScheduledDomestic,Air India,2025,12,15551,32452.94,16685.51,2389728.0,2544302.838,2829741.296,89.91,28912.728,807.802,29720.531,232428.025,37838.945,789.824,271056.793,293892.281,92.23,2025-12-01,8.351905915660755
ScheduledDomestic,Air India,2026,1,15435,32663.45,16604.5,2297474.0,2427786.768,2804433.74,86.57,28046.533,702.431,28748.965,218449.539,36099.418,737.899,255286.855,283950.488,89.91,2026-01-01,7.534090876297977
ScheduledDomestic,Air India,2026,2,14477,30441.03,15581.846,2188779.0,2321263.226,2626892.405,88.37,33485.191,966.376,34451.567,206942.17,43718.647,1000.632,251661.449,274499.886,91.68,2026-02-01,7.781111894870368
ScheduledDomestic,Air India,2026,3,15759,32658.22,16826.421,2168434.0,2302689.77,2822560.032,81.58,36734.939,884.573,37619.512,205952.561,48575.741,887.484,255415.786,295078.647,86.56,2026-03-01,7.545092739440898
ScheduledDomestic,Air India,2026,4,15082,31209.58,16082.114,1949625.0,2067622.633,2692521.491,76.79,17766.24,988.757,18754.996,184229.158,22332.705,1056.346,207618.209,255303.971,81.32,2026-04-01,7.0562829066995905
ScheduledDomestic,Air India Express,2015,1,71,122.0,60.0,14633.0,9403.0,11163.0,84.234,0.0,0.0,0.0,979.1,5.53,0.02,984.65,1586.71,62.056,2015-01-01,0.11769785473480299
ScheduledDomestic,Air India Express,2015,2,63,120.0,60.0,12083.0,7728.0,11162.0,69.235,0.0,0.0,0.0,839.56,6.67,0.01,846.24,1503.21,56.296,2015-02-01,0.10088174468728163
ScheduledDomestic,Air India Express,2015,3,58,92.0,45.0,8430.0,4697.0,8344.0,56.292,0.0,0.0,0.0,588.94,7.24,0.02,596.2,1314.56,45.354,2015-03-01,0.06743076468246909
ScheduledDomestic,Air India Express,2015,4,55,108.0,54.0,13226.0,7467.0,10017.0,74.543,0.0,0.0,0.0,846.63,8.04,0.02,854.69,1415.69,60.373,2015-04-01,0.10113976083421261
ScheduledDomestic,Air India Express,2015,5,66,117.85,60.0,18674.0,10396.0,11080.0,93.827,0.0,0.0,0.0,1115.82,6.76,0.02,1122.6,1138.72,98.584,2015-05-01,0.13156001832287115
ScheduledDomestic,Air India Express,2015,6,68,121.35,61.0,15851.0,9663.0,11351.0,85.129,0.0,0.0,0.0,1037.7,18.45,0.01,1056.16,1529.52,69.052,2015-06-01,0.1206529064555204
ScheduledDomestic,Air India Express,2015,7,11,116.0,59.0,13999.0,8506.0,10883.0,78.159,27.91,0.0,27.91,936.41,6.74,0.02,943.17,1502.83,62.76,2015-07-01,0.1037302276063044
ScheduledDomestic,Air India Express,2015,8,64,113.18,57.0,17014.0,9519.0,10597.0,89.827,30.31,0.0,30.31,1032.79,10.43,0.0,1043.22,1471.3,70.905,2015-08-01,0.1263034367689244
ScheduledDomestic,Air India Express,2015,9,66,117.35,59.0,15460.0,9054.0,10967.0,82.557,32.4,0.0,32.4,960.8,8.85,0.0,969.65,1525.97,63.543,2015-09-01,0.11646261602757618
ScheduledDomestic,Air India Express,2015,10,43,68.0,33.0,11644.0,4750.0,6110.0,77.741,32.75,0.0,32.75,592.85,6.86,0.0,599.71,1055.56,56.814,2015-10-01,0.08307068756189814
ScheduledDomestic,Air India Express,2015,11,36,56.0,27.0,9807.0,4033.0,4981.0,80.968,23.49,0.0,23.49,549.78,4.74,0.01,554.53,948.4,58.47,2015-11-01,0.06726755448589604
ScheduledDomestic,Air India Express,2015,12,56,97.0,48.0,10568.0,5532.0,8886.0,62.255,19.9,0.0,19.9,633.7,6.09,0.02,639.81,1211.86,52.796,2015-12-01,0.0688480537525577
ScheduledDomestic,Air India Express,2016,1,169,170.0,54.0,9535.0,6248.0,10027.0,62.312,23.86,0.076,23.936,507.62,5.46,0.01,513.09,1029.48,49.84,2016-01-01,0.06255840041549013
ScheduledDomestic,Air India Express,2016,2,144,130.0,35.0,6724.0,3444.0,6438.0,53.495,28.75,0.08,28.83,283.16,6.03,0.02,289.21,600.55,48.158,2016-02-01,0.0451666632408787
ScheduledDomestic,Air India Express,2016,3,156,141.0,38.0,6715.0,3883.0,7105.0,54.652,19.52,0.06,19.58,284.44,3.54,0.08,288.06,591.45,48.704,2016-03-01,0.042850385978919776
ScheduledDomestic,Air India Express,2016,4,146,126.0,35.12,6740.0,3631.0,6533.0,55.579,21.66,0.06,21.72,301.84,5.44,0.01,307.29,621.36,49.454,2016-04-01,0.04267475756432238
ScheduledDomestic,Air India Express,2016,5,170,181.0,68.94,12727.0,9490.0,12822.0,74.013,26.51,0.06,26.57,755.11,4.85,0.01,759.97,1170.54,64.925,2016-05-01,0.07379356194513498
ScheduledDomestic,Air India Express,2016,6,145,125.0,34.91,7897.0,4344.0,6492.0,66.913,146.86,0.0,146.86,328.39,5.24,0.0,333.63,555.37,60.073,2016-06-01,0.049768137325523196
ScheduledDomestic,Air India Express,2016,7,150,130.0,35.99,7740.0,4799.0,6693.0,71.702,36.16,0.0,36.16,381.58,5.66,0.0,387.24,584.39,66.264,2016-07-01,0.0456624722087221
ScheduledDomestic,Air India Express,2016,8,152,132.0,37.49,9139.0,4870.0,6973.0,69.841,28.95,0.0,28.95,377.7,4.41,0.0,382.11,578.68,66.031,2016-08-01,0.054727710030686806
ScheduledDomestic,Air India Express,2016,9,146,126.0,35.12,9666.0,4889.0,6533.0,74.835,22.02,0.06,22.08,424.62,4.14,0.09,428.85,619.39,69.237,2016-09-01,0.05894876531426839
ScheduledDomestic,Air India Express,2016,10,192,175.0,57.1,11707.0,5751.45,10620.23,54.156,22.02,0.06,22.08,424.62,4.14,0.09,428.85,619.39,69.237,2016-10-01,0.06774736061907906
ScheduledDomestic,Air India Express,2016,11,205,187.0,66.8,13865.0,6765.65,12423.87,54.457,22.02,0.06,22.08,424.62,4.14,0.09,428.85,619.39,69.237,2016-11-01,0.07753176873310685
ScheduledDomestic,Air India Express,2016,12,167,140.0,42.15,10308.0,5164.98,7839.34,65.885,22.02,0.06,22.08,424.62,4.14,0.09,428.85,619.39,69.237,2016-12-01,0.05416002933090297
ScheduledDomestic,Air India Express,2017,1,211,145.0,54.16,9970.0,5133.69,10073.2,50.964,56.96,0.0,56.96,402.66,8.84,0.0,411.5,850.98,48.356,2017-01-01,0.05300158276441689
ScheduledDomestic,Air India Express,2017,2,165,145.0,46.49,6105.0,3484.76,8646.21,40.304,45.22,0.0,45.22,513.88,6.61,0.0,520.49,1084.32,48.002,2017-02-01,0.03592089283865076
ScheduledDomestic,Air India Express,2017,3,156,136.0,41.31,5017.0,2931.6,7682.92,38.157,51.76,0.0,51.76,231.62,7.11,0.0,238.73,785.23,30.403,2017-03-01,0.028292574431407792
ScheduledDomestic,Air India Express,2017,4,150,194.0,38.27,6895.0,3327.27,7118.59,46.741,34.11,0.0,34.11,572.0,4.8,0.0,576.8,1064.77,54.171,2017-04-01,0.03851277568472587
ScheduledDomestic,Air India Express,2017,5,150,136.0,40.4,7818.0,3867.73,7515.14,51.466,17.83,0.0,17.83,163.07,2.44,0.0,165.51,445.88,37.12,2017-05-01,0.03919190876075515
ScheduledDomestic,Air India Express,2017,6,151,137.0,40.39,4174.0,2724.44,7512.35,36.266,40.67,0.0,40.67,194.7,5.59,0.0,200.29,781.9,25.616,2017-06-01,0.02229316440519765
ScheduledDomestic,Air India Express,2017,7,159,143.0,42.0,4723.0,3153.57,7811.44,40.371,45.07,0.0,45.07,245.48,6.32,0.0,251.8,688.18,36.589,2017-07-01,0.02522443363722821
ScheduledDomestic,Air India Express,2017,8,168,149.0,37.78,5224.0,3213.61,7027.82,45.727,55.36,0.0,55.36,255.06,7.76,0.0,262.82,736.2,35.7,2017-08-01,0.0276242699517268
ScheduledDomestic,Air India Express,2017,9,181,219.0,91.72,9559.0,9650.35,17058.99,56.57,37.9,0.0,37.9,758.86,5.92,0.0,764.78,1535.06,49.821,2017-09-01,0.05109957365881393
ScheduledDomestic,Air India Express,2017,10,208,316.0,144.23,13660.0,16565.789,26826.84,61.751,48.96,0.0,48.96,1281.63,7.27,0.0,1288.9,2262.31,56.973,2017-10-01,0.0670094252730119
ScheduledDomestic,Air India Express,2017,11,189,268.0,130.06,10515.0,13746.754,24190.97,56.826,51.76,0.0,51.76,994.55,11.28,0.0,1005.83,2015.94,49.894,2017-11-01,0.051368053643196764
ScheduledDomestic,Air India Express,2017,12,214,327.0,165.8,15888.0,19565.912,30838.0,63.447,50.48,0.0,50.48,1608.42,10.78,0.0,1619.2,2837.29,57.069,2017-12-01,0.0724847940698241
ScheduledDomestic,Air India Express,2018,1,211,307.0,176.02,16417.0,20280.397,32739.72,61.944,115.66,0.18,115.84,3623.42,42.12,0.35,3665.89,6597.87,55.562,2018-01-01,0.0717017792977567
ScheduledDomestic,Air India Express,2018,2,216,335.0,170.34,16920.0,21403.301,31683.98,67.552,54.8,0.001,54.801,1748.4,14.37,0.0,1762.77,3022.44,58.323,2018-02-01,0.07891638659589316
